StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA
2845,16,1,Caucasian,Some College,5.45115497630801,27,0,Moderate,0,0,0,0,0.3075940597283190
3355,16,1,Caucasian,Some College,1.5654896145975200,4,1,Very High,1,1,0,0,3.9794209177544000
1132,15,1,Caucasian,Bachelor,5.951414328816310,2,0,High,0,0,0,0,3.030439088696520
2468,16,0,Asian,High School,5.30069836281095,25,0,High,1,1,0,1,1.1867378284984900
2500,17,0,African American,Some College,6.510066762522710,29,0,High,0,0,0,1,0.211194222791904
2865,18,1,Other,Some College,2.905720194915730,19,0,Moderate,0,0,0,0,1.112671201191300
3076,17,1,Caucasian,Some College,12.670705872323400,8,0,High,1,0,1,0,2.8504352924310800
2812,15,1,Other,High School,18.85219420317310,3,0,,1,0,0,0,2.7124204664132000
1725,15,0,Asian,High School,11.540408033811200,29,0,High,0,0,0,0,0.3043720342532840
2315,16,0,Asian,High School,16.20606598246670,0,1,High,1,0,0,0,3.3355067927178200
2594,18,1,Other,Bachelor,3.403052822890340,14,0,Moderate,0,0,0,0,1.4996666752012800
1270,17,1,Asian,,14.158956534023800,21,1,Moderate,0,1,0,0,1.0027983635819400
2606,17,1,Caucasian,Some College,17.1577837049248,1,0,High,0,0,1,1,3.3946498667267600
2888,18,0,Caucasian,Bachelor,7.854702284484550,8,0,Low,0,0,0,0,2.1974911457392100
1918,18,1,Caucasian,High School,19.52156664945040,23,0,Moderate,0,0,1,1,1.3214293024924400
2958,17,0,African American,High School,5.371142812412820,8,0,Low,0,0,0,0,2.291686152272230
2320,17,0,Asian,Bachelor,19.55986847476470,19,1,Moderate,0,0,0,0,1.497673654260140
3047,16,1,Other,Bachelor,10.642359449175700,6,0,Very High,1,1,0,0,3.1252696624964200
2832,15,0,Asian,Some College,11.564595723390300,19,0,High,0,0,0,0,1.4948695594196200
2438,15,1,Caucasian,Some College,2.121840998959040,14,1,Moderate,0,1,0,0,1.8714659014427100
1376,18,0,Caucasian,High School,8.178544715133440,8,1,Low,1,0,0,0,2.200896321528600
1334,17,1,Caucasian,Some College,18.608972010900600,29,0,Moderate,0,1,0,1,0.5348357535394730
2616,17,1,Caucasian,Bachelor,1.155763940397280,5,0,High,0,0,0,1,1.9045159017519500
3248,17,1,Asian,High School,8.033062515287610,25,1,Moderate,1,0,1,0,1.3250390169983100
2119,15,1,Caucasian,High School,15.426462864337,19,0,High,1,0,1,1,1.7723554330096900
1911,17,0,African American,Some College,19.012127431597500,12,0,Low,1,1,0,0,2.478699182829050
1777,15,1,Asian,High School,12.060277267291800,1,1,Moderate,0,1,1,1,3.453275896757230
2692,16,0,Asian,Bachelor,11.31114966452770,12,1,Moderate,0,0,0,1,1.813628891214410
1329,18,1,Asian,Some College,11.13636720556620,22,0,,0,0,0,0,1.011253194616750
2343,17,1,Caucasian,Some College,9.146332197856410,16,0,Moderate,1,0,0,1,1.972791413902720
1321,18,1,Caucasian,High School,1.4514959608942200,2,0,Low,1,0,0,0,2.7238280604010600
2821,17,0,African American,Some College,3.3074085102637200,26,1,Moderate,1,1,0,0,0.84069094147179
1013,17,0,African American,High School,10.038711615617200,21,0,High,1,0,0,0,1.520077814874810
1898,18,1,Caucasian,Some College,13.717525501729300,7,0,Low,0,1,0,0,2.747706159044370
1172,15,0,Caucasian,Some College,9.415699940254150,25,0,Moderate,1,0,0,1,0.818786616073051
1261,15,1,Caucasian,Some College,4.214133301498130,6,0,Low,1,0,0,0,2.3020320443414100
2779,18,1,Caucasian,High School,6.78406862543836,8,1,High,0,0,1,0,2.902602512683790
2965,15,1,Caucasian,Higher,8.09821628539688,10,0,Low,1,0,0,0,1.956169125963330
1902,18,0,African American,Some College,11.703895707857100,7,0,Low,0,0,0,1,2.639906487707340
1259,18,1,Caucasian,High School,0.4609417681321480,14,0,Low,1,1,0,0,1.5309511463109100
1845,15,0,Caucasian,Some College,9.957383610286380,10,0,Low,0,1,0,1,1.8347494481922700
1139,17,1,African American,Some College,1.3281070692099500,7,0,High,1,0,0,0,2.7387957163436
1320,16,0,African American,High School,1.5667643552401300,10,0,High,0,0,0,0,2.1571223032651000
1654,15,0,Asian,Bachelor,1.9011307366512900,7,0,Moderate,0,0,0,0,2.039564398044960
2906,16,1,Caucasian,,9.3969086996735,13,0,High,1,0,0,1,2.3207725437642100
2638,15,1,Caucasian,Some College,6.92532101575861,24,0,Low,0,1,0,1,1.128068364082900
1559,18,1,Asian,,1.7514912597247600,8,1,Moderate,1,1,0,0,2.6054252316173000
1140,15,1,Asian,Bachelor,19.786990280840800,17,1,High,0,0,0,0,2.2379013009826000
1113,18,1,Caucasian,High School,18.968503110829900,2,0,Moderate,0,0,0,0,3.089598953074650
1532,18,0,Caucasian,Some College,15.240654420781000,22,0,,1,0,1,0,0.8802328124843200
1225,16,1,Caucasian,High School,1.3120152989005900,24,0,,1,0,0,0,0.7683163859836680
1724,15,0,Asian,High School,17.698534936899300,14,0,High,1,1,0,1,2.66889332908893
3221,18,0,Caucasian,High School,0.1850504487180470,26,0,Very High,0,0,0,0,0.5764027197831980
3352,15,0,Other,Some College,1.8892485160217400,2,0,,0,1,0,0,2.4515024403351500
1326,16,0,Other,Higher,16.657871897744600,18,0,High,0,0,0,0,1.625082773696200
2324,16,1,Caucasian,,6.322097758817910,8,1,Moderate,0,0,0,0,2.4352442824022100
2755,15,0,Caucasian,Some College,7.874383393060750,19,0,Moderate,0,0,0,0,1.537989779203270
2514,15,1,Caucasian,,3.761171329581510,13,0,Moderate,0,0,0,0,1.811155480929170
1715,18,1,Asian,Some College,3.009909961451710,23,1,Low,1,1,0,0,1.0578761267920700
1847,16,1,African American,Some College,16.02704116540500,23,1,High,1,1,0,1,1.7676467845806800
1194,17,1,African American,High School,18.018154605339800,12,0,Moderate,0,0,0,0,2.255698914963150
1574,16,0,Asian,Higher,13.24743719825510,10,1,Moderate,0,0,0,0,2.475854110200250
1947,15,1,African American,Bachelor,2.3587734974846700,2,0,High,0,0,0,0,2.683854738684960
1504,18,0,Asian,,1.0686920478203400,27,0,,0,1,1,0,0.4159305071778430
3324,18,0,Caucasian,High School,4.294702502431270,6,0,Low,0,0,0,0,2.006721725237720
2621,15,1,African American,,2.739332690884720,20,0,Moderate,0,0,0,0,0.8270829163865820
1646,15,1,Other,Some College,7.622937640694710,15,0,Moderate,1,0,1,0,2.0197970227132700
1004,17,1,Caucasian,Bachelor,10.028829473958200,14,0,High,1,0,0,0,2.0542181397029500
2603,16,1,Caucasian,Some College,15.457478727637100,3,0,Low,0,1,1,0,3.360097709606440
1468,15,0,Caucasian,Higher,5.253866197600100,7,0,Moderate,0,0,0,0,2.499459429635030
2346,17,0,Asian,High School,8.487780361450210,0,0,High,0,0,0,0,3.0937609252908800
1006,18,0,Caucasian,High School,8.191218545250190,0,0,Low,1,0,0,0,3.0841836144863900
2841,16,1,Caucasian,Bachelor,2.075494172694810,17,0,High,0,0,0,0,1.580149839040760
3037,16,0,Caucasian,Some College,1.2863844638716700,21,0,High,0,0,0,0,0.9157121795938510
1548,18,0,Caucasian,High School,14.964776123618000,20,0,Low,1,1,1,0,1.8913004299388900
1229,15,0,Asian,Some College,7.272228983801280,12,1,,0,0,0,0,1.4461325277019700
2064,15,1,Caucasian,Some College,3.0531632908156700,23,0,High,1,1,0,0,1.185985514478240
1543,17,0,Asian,,8.517863100733640,6,1,High,1,0,0,0,3.219333348074610
1243,18,1,Asian,High School,1.7182077640564100,2,0,Moderate,0,1,0,0,2.5868706562634300
1899,17,0,Caucasian,Bachelor,16.665425640717000,10,0,Very High,0,0,0,0,2.6216701040126900
2581,18,0,Caucasian,Some College,4.609896747030420,26,0,High,1,0,0,0,0.4765977404918080
2161,18,0,African American,Higher,18.819315756855900,16,0,Very High,1,1,0,0,2.346025741368300
2655,16,1,Caucasian,High School,6.860880115860200,25,0,Moderate,0,1,0,0,0.7012637128402550
2519,18,1,Caucasian,Some College,10.378747285295100,20,0,High,0,1,1,1,1.4197989848171100
1843,15,1,Caucasian,Some College,9.126518476447970,26,0,Low,1,0,1,0,0.5139629886917820
2374,16,0,Caucasian,Some College,1.913802321160020,11,1,Low,0,1,0,0,2.0232340815930100
2978,17,1,Caucasian,High School,9.921509570010620,4,0,Low,0,0,0,0,2.30759662333527
2611,15,0,Asian,Higher,9.91638945297078,3,0,Very High,1,0,0,0,3.308664019789770
1277,15,0,Asian,Bachelor,5.357471656348820,23,0,,1,1,0,0,0.9123305070955540
1662,17,1,Caucasian,High School,13.837278163216900,11,1,,1,0,0,0,2.13406203808262
3244,16,1,Other,Higher,10.349220187685800,15,0,High,1,1,0,1,2.19241453410119
3257,17,0,Asian,Some College,14.022822627671500,7,0,,0,0,0,0,2.210289203345340
3276,15,1,Asian,Bachelor,12.52489645526070,15,0,,1,1,0,0,2.2847914471212700
1315,17,0,Caucasian,Some College,2.187118062189580,5,1,Low,0,1,0,0,2.844039214925590
2344,15,1,Caucasian,High School,16.923877323087500,9,0,Moderate,0,1,0,0,2.626082828753650
2668,15,0,Other,Higher,17.52584697047880,13,0,High,0,0,1,0,2.481595433779510
1692,16,0,African American,Some College,6.916571406191880,22,0,Moderate,1,0,0,0,1.331958948764280
1613,18,0,African American,,0.4878198622019350,13,0,Low,1,0,0,0,1.5826829916644000
1425,18,1,Caucasian,Bachelor,13.360389050251200,16,0,Low,0,0,0,0,1.655613322522050
1595,18,1,Caucasian,Bachelor,10.077775935825500,7,0,Moderate,1,0,0,0,2.635208129638250
3370,16,0,Other,Bachelor,2.147222369013360,19,0,Low,0,0,0,1,1.0674108498772600
2766,18,1,Asian,Some College,7.801321314952570,7,0,Moderate,0,0,1,0,2.448840530622930
1623,17,1,African American,Higher,4.671608684447180,25,0,High,1,0,1,0,1.2474819436382800
2630,16,0,Caucasian,High School,16.827135426104000,17,1,High,0,0,1,0,2.1275892967469700
2463,15,1,African American,High School,12.13024450646440,25,0,High,0,0,1,0,0.7446928333756790
1228,16,0,Caucasian,Some College,8.090390489164700,27,0,High,0,1,0,0,0.8170682206563470
2561,17,1,Other,Some College,7.82184488296441,20,0,High,0,0,0,0,1.6155716602528700
2170,17,1,Asian,Some College,15.059723860783700,3,0,Low,0,0,0,0,2.626819237688590
2847,18,1,Asian,Some College,9.69984569154999,11,0,High,1,0,0,1,2.5064154144606700
2533,16,1,Other,Some College,1.3559279165622500,3,1,Moderate,0,0,1,1,2.943750197817780
1067,18,0,Caucasian,Higher,2.3951993286439400,23,0,High,0,1,0,0,1.0396238791477100
2912,16,1,African American,Some College,19.598288655647600,15,0,Moderate,1,0,0,0,2.4818134094533900
1025,18,1,Caucasian,High School,7.380354648223460,15,0,Moderate,0,0,0,0,1.5051556220362900
2236,18,0,Asian,,19.61296439128100,2,1,,1,0,0,0,3.515415829646010
1145,18,0,Asian,Some College,4.919994806135900,7,1,Moderate,1,1,0,0,2.432078522782240
1537,18,1,Asian,High School,4.741407823483560,6,0,Low,0,0,1,0,2.153371206457850
1812,17,0,Asian,Some College,9.065235450517190,24,0,Low,0,0,1,0,0.8256041743927890
2563,18,1,Caucasian,High School,1.7965150514416800,11,1,Moderate,0,0,0,1,1.7980154436118400
1086,17,1,Asian,Bachelor,3.808269920498200,23,0,High,0,0,0,0,1.1588463344506000
2255,15,1,Caucasian,High School,3.981646256559160,20,0,Moderate,1,0,0,0,1.5199552920755800
2886,16,1,Caucasian,High School,17.053323062034400,21,1,Moderate,0,0,0,0,1.7087987708583700
2848,18,0,Caucasian,High School,6.111529186556520,10,0,Moderate,0,0,0,0,1.9775380444251000
2645,15,1,Other,High School,1.6774747710402400,23,0,Moderate,1,0,0,0,0.9749683449255790
3104,16,0,African American,High School,1.5957824726800100,5,0,Moderate,1,1,1,0,2.827342954327370
1485,15,1,Caucasian,Bachelor,0.767231095759493,29,0,,0,0,0,0,0.0
3133,16,1,Asian,High School,3.294680177754480,20,0,Moderate,1,0,0,0,0.8092601434109810
3285,16,0,Caucasian,High School,13.673990914492400,14,0,Low,1,0,0,0,1.6998253090682800
3091,16,1,African American,Bachelor,5.928814495587940,16,0,,0,1,0,1,1.1696905137872900
2597,18,0,Caucasian,Some College,11.124727880515500,12,0,High,0,1,0,0,2.4619770683944500
3356,17,1,Caucasian,High School,18.66826640899110,21,0,Moderate,0,1,1,0,1.521013489971920
1363,15,1,Other,Some College,8.093074832971000,29,1,,0,0,0,0,0.7157420455446750
1750,16,0,Other,Some College,5.213327651242030,1,1,Moderate,0,0,0,0,2.8883859357893600
2608,15,1,Caucasian,Some College,13.177108084536800,25,0,Moderate,0,0,0,0,0.8359897662567950
2027,16,1,Caucasian,High School,18.738985078173900,12,1,Moderate,0,1,0,0,2.366010872187280
2031,17,0,Asian,,2.5406715194646300,14,1,High,0,1,1,0,2.574449970243330
3362,16,1,African American,Some College,15.489548385519700,7,0,,0,0,0,0,2.4629431182407900
2336,16,1,Caucasian,Some College,13.03359589756850,4,0,High,0,0,0,1,3.3692186048208800
2880,15,1,Other,Some College,19.011879318622500,17,0,Moderate,1,0,0,0,2.16155873707839
2503,16,1,Asian,Bachelor,10.674508273428900,18,0,Moderate,1,0,1,0,1.8307932453900500
1666,15,1,Caucasian,High School,8.790155608951040,14,0,High,0,0,0,0,2.0737697903171600
1365,17,0,Caucasian,Some College,3.8374636880900300,16,0,High,1,0,1,0,1.689528158418940
3107,17,0,Caucasian,Some College,14.430235596868500,26,1,Very High,0,0,0,0,0.9894684413187070
2240,17,0,Caucasian,,0.9591546487397530,12,0,High,1,0,1,0,2.2332394663089800
1078,18,1,African American,Bachelor,18.079061303797800,18,1,Low,1,1,0,0,2.1317372971872300
1028,16,1,Caucasian,Bachelor,2.2521845869844100,8,0,High,0,0,1,0,2.145204720467190
3004,18,0,Asian,Bachelor,0.1154132258593600,21,1,Moderate,1,0,0,0,1.0033653059742300
1526,17,0,Asian,Bachelor,15.015804623595800,11,0,High,0,1,0,1,2.4953123609841500
1726,15,1,Caucasian,Some College,4.422952202213870,25,0,,0,1,0,0,0.2806703078814150
1056,18,0,Caucasian,High School,8.847874814963870,25,0,Moderate,0,1,0,0,0.8027695392342070
1639,16,0,Caucasian,Higher,4.598367417232650,24,1,Moderate,0,1,1,1,1.2783470336697200
1303,17,1,Other,Some College,17.431037129165000,17,0,Moderate,0,0,0,0,1.3375549802098800
1719,18,0,African American,High School,9.812271517963980,1,0,High,1,0,0,0,3.4861413290978000
2691,16,0,African American,Some College,8.359984338407030,8,1,High,1,0,1,0,2.801388938876280
1625,15,0,Asian,High School,0.7564027310407060,8,0,High,1,0,0,1,2.7051956947945500
1008,15,1,African American,Higher,15.424496305808100,22,1,Low,1,0,0,0,1.360142712316460
2281,16,0,Asian,High School,12.85666781631480,5,0,Very High,1,1,0,0,3.432684708354720
1804,15,1,African American,Some College,14.183614075888100,14,1,Moderate,0,1,0,0,2.370067422230530
2050,15,0,African American,Some College,11.026347813256300,23,0,Moderate,1,0,0,0,1.3917877793457200
1337,15,0,Caucasian,High School,0.4513716640475420,3,0,Moderate,1,0,0,0,2.9858098143768100
1048,17,0,Caucasian,Some College,6.04553400992897,15,0,Moderate,0,0,0,0,1.7036118032323700
3061,15,0,Asian,Bachelor,0.3776175715246930,23,0,Moderate,0,0,0,1,0.3699206268971450
1107,16,0,Other,High School,2.8099801959103500,18,0,,1,0,0,1,0.8422959992571390
1350,17,1,Caucasian,,12.253686893492100,4,0,Moderate,0,0,0,0,2.833760071844810
2080,15,0,Asian,Some College,17.197089806702400,25,0,High,1,0,0,0,1.118752405383700
1239,17,0,African American,Higher,9.705112082944820,23,1,Moderate,0,0,0,0,1.4179299273727600
1214,17,0,African American,High School,8.476163703471490,14,1,Moderate,0,0,0,0,1.920055852658900
2145,18,0,Caucasian,Some College,2.618625042535550,18,1,Very High,0,1,0,0,1.9225913490306900
2740,17,0,Caucasian,High School,9.657888731971970,16,0,Moderate,1,1,0,0,1.811622380951550
2951,18,1,Asian,High School,8.31572124138366,1,0,Low,1,0,1,1,3.240512073968690
1794,18,1,African American,Higher,17.902000581324900,14,0,High,0,0,0,1,2.16864159345454
2097,16,1,Caucasian,High School,1.3929173549653100,3,1,Moderate,1,0,0,0,3.358694269179900
2640,16,0,Caucasian,High School,14.186285896069700,10,0,Very High,1,1,1,0,3.138498873000770
2567,15,0,Caucasian,,8.636873846240590,18,0,Moderate,1,0,0,0,1.4892073187626600
3130,18,0,African American,High School,2.7791981049783200,13,0,Moderate,1,1,0,1,1.948327515860380
1346,17,1,African American,Bachelor,10.116184451846600,12,0,High,0,0,0,0,1.880909289765480
1524,17,0,African American,High School,5.545168326983720,9,1,Moderate,0,1,0,0,2.6216668933929700
1233,18,1,Caucasian,,3.514304916736520,17,0,Low,0,1,0,1,1.3895448744649700
1645,18,0,Caucasian,Some College,7.088479839747720,19,0,Moderate,1,0,1,0,1.187367524649200
3079,17,1,Other,Higher,15.416290433286400,9,0,Low,1,0,0,0,2.454306701864280
2429,16,0,Caucasian,Some College,9.030940456348490,16,0,High,0,0,1,0,1.8138466222839500
1534,15,1,Other,Higher,16.81570143878230,24,0,High,0,1,1,1,1.6625318303754000
3080,18,1,Other,,6.544423663229080,23,1,Moderate,1,0,0,0,1.2083322825671700
1604,16,0,Asian,Higher,10.364366312718500,12,0,,0,0,1,0,1.4716720294797600
2490,15,1,Asian,Some College,11.17681741909330,2,0,Moderate,0,1,0,0,3.235302580709100
2678,17,1,Asian,Some College,13.796421426575200,6,0,High,0,1,1,0,2.934692102422150
2427,17,0,Asian,Some College,17.224644545207700,13,0,Moderate,1,1,0,0,2.5552231050706700
2075,15,0,Caucasian,,18.42915472433060,19,0,Moderate,0,1,1,0,1.8435970826083600
2816,17,1,African American,Some College,4.074347865553330,17,0,High,1,0,0,0,1.859071573097470
1061,17,1,African American,High School,12.26340721486230,10,0,,1,0,1,0,1.892758695926590
2756,18,0,Caucasian,Some College,4.548434574470590,15,0,Moderate,1,0,0,0,1.58092662695241
1093,16,0,Caucasian,Some College,9.697174794322070,1,1,High,0,0,0,0,3.552286943350940
1667,16,0,Caucasian,High School,1.3448126810407300,17,1,High,1,1,0,0,1.9913793639901400
2737,15,1,Caucasian,High School,17.449256301673500,10,0,Very High,0,0,0,1,2.440769899927140
3153,15,0,Caucasian,High School,6.75421549448449,4,1,Low,0,0,1,1,2.864498066852600
1281,18,1,Asian,Some College,12.15525537486850,21,0,Very High,0,0,0,1,1.5475367003506000
2554,18,1,Caucasian,High School,5.68208298454866,11,1,Very High,1,0,0,0,2.310235179366310
1360,17,0,African American,Some College,14.025866841767700,11,0,Moderate,0,0,0,0,1.7257915297427100
2576,17,1,Caucasian,Some College,3.929653048058370,5,0,High,0,0,0,0,2.4978773036357600
2544,15,1,African American,Some College,9.91434020156551,10,0,Low,0,0,0,0,2.0159494650624500
2398,17,0,Other,High School,5.371592086659330,17,0,Moderate,1,0,0,0,1.5219159011875900
2628,15,1,Caucasian,High School,19.84031938793670,10,1,High,0,1,1,1,3.103994380105370
1848,16,0,African American,Some College,8.21009642696713,21,0,,1,0,1,0,1.353723074286340
2207,15,1,Caucasian,,13.258125046891300,15,0,Moderate,0,0,0,0,1.4514410214002400
2914,16,1,Caucasian,High School,12.24317317886460,19,0,High,0,1,0,0,1.6626921985519800
1111,18,0,African American,High School,10.89763372058790,4,1,High,0,0,0,0,3.2208069781948700
1043,16,1,Other,Some College,18.75409230758740,12,1,Very High,0,0,0,0,2.8087548220286500
1126,18,1,Caucasian,Some College,8.606328560847820,14,0,Very High,1,0,0,0,2.590553445052980
1205,18,0,Caucasian,Some College,8.619661256945170,18,0,Low,1,0,0,0,1.146086034129590
2474,16,1,Caucasian,Some College,4.274733759638210,13,0,Low,0,0,0,0,1.673711404485330
1053,17,1,Caucasian,High School,18.948559961195900,22,0,Very High,0,0,1,0,1.5715441913992800
1546,18,0,African American,Some College,18.616657283516100,14,0,High,0,0,1,0,2.240334376463300
1069,18,1,Other,Some College,5.690239194848880,21,1,High,0,0,1,0,1.3299645378768800
2585,16,0,Caucasian,Some College,0.3922106494850720,17,0,,0,0,0,0,0.8221078891229040
2767,16,1,Other,High School,17.27154006278290,22,0,Low,1,0,0,0,1.2800415789704700
3106,18,1,Caucasian,Some College,18.85825422783510,8,1,Low,0,0,1,0,2.953961921722680
2726,16,0,Caucasian,Some College,18.251684358496500,18,1,Moderate,1,0,0,0,1.886578592822850
2425,18,0,Caucasian,Some College,8.36726076857586,16,0,Very High,1,0,1,0,1.785051807919570
1184,17,1,African American,Some College,17.507264798015200,9,1,Very High,1,1,0,0,3.273998748434340
1138,15,0,Other,Some College,7.251664251893540,18,0,,1,0,1,1,1.182987500498050
1900,17,1,Asian,High School,4.999179624789910,26,1,Low,0,0,0,0,0.2432980938442740
1797,15,1,Asian,,3.232753875691840,13,0,Moderate,0,1,0,0,1.6879004923340800
1133,15,0,Asian,High School,15.785813093542100,4,1,Moderate,0,1,0,0,3.58242187231196
1081,17,0,Other,High School,1.0101494166456400,6,0,Low,0,1,0,0,2.0746999767813300
3116,16,1,Caucasian,Some College,10.976835111869500,1,0,,0,0,0,0,2.7905751470187800
1759,15,0,African American,Bachelor,5.250172085330880,1,0,High,1,0,0,0,3.4063390822727100
1542,16,0,African American,Some College,18.44615550967170,11,0,,0,1,0,0,2.056945969742980
2020,15,0,Caucasian,Bachelor,6.333687120338520,8,1,Moderate,1,0,0,0,2.686144990139590
2593,18,1,Asian,Some College,7.971184482882550,8,0,Low,0,0,1,0,2.2968145205845500
1984,15,0,Asian,,15.665801848777300,19,1,,0,1,0,0,1.1921084719957000
3138,18,0,Caucasian,,7.35694362285602,22,1,Very High,0,0,0,0,1.446052351501110
1166,15,0,Caucasian,Bachelor,7.925545249834010,13,0,Moderate,0,1,0,0,1.6244868202221500
1249,15,0,Caucasian,Some College,9.383549921855430,25,0,Moderate,0,1,0,0,1.1941661337644800
2332,16,1,Caucasian,Some College,11.923653388047500,9,0,Low,1,0,0,0,2.706659620286690
1447,17,0,Asian,Some College,3.1447133018846700,23,0,Very High,0,1,0,1,1.5205038773800100
2602,17,0,Caucasian,Some College,4.612772804285280,23,0,High,0,0,1,0,0.9452990404344150
1859,16,0,African American,High School,15.887684501857100,6,1,Low,0,0,1,1,2.88313626573597
2359,18,0,Asian,High School,10.826707654025300,0,0,High,0,1,1,0,3.729652301008410
2682,16,0,African American,,1.2898136091169300,9,1,Low,0,0,0,0,2.0645643026074100
1098,18,0,Caucasian,Some College,0.4686591073477640,5,0,Moderate,0,1,0,0,2.5552328599380900
2619,16,1,Caucasian,High School,8.745632964892350,9,0,High,0,0,0,0,2.4503354431504600
1806,18,0,Asian,Some College,4.220133834150520,5,0,,0,0,0,0,2.123043126970310
1738,15,1,Asian,Some College,0.9859932481833990,28,1,Moderate,1,0,1,0,0.5684680837933290
2748,15,1,African American,Bachelor,16.560865715485000,12,0,Moderate,0,0,0,0,2.200020267296470
3060,17,1,African American,,7.343476288625840,9,0,High,0,0,0,1,2.2942213571902900
1103,16,0,African American,High School,15.167695431798400,27,0,High,1,1,0,0,0.9424153953595230
1435,18,1,Asian,High School,6.263641014072700,5,1,Low,1,0,0,0,2.905242112307260
1075,15,1,Caucasian,Bachelor,17.067914670738800,14,0,High,1,0,1,0,2.200682946560560
1578,16,0,Caucasian,High School,8.507129925399670,24,0,Moderate,1,0,0,0,0.6431459327503610
2669,17,1,Caucasian,Some College,0.3808681854858360,8,0,Low,0,0,0,1,1.6338115616970500
2747,18,0,African American,Some College,12.30429793193830,9,0,High,0,0,0,0,2.8415190017676300
2231,17,1,Caucasian,Some College,0.0743932163611837,28,0,High,0,0,0,0,0.0264686610642805
1919,18,0,Asian,Some College,10.646087276963300,3,1,Moderate,1,1,0,0,3.4913265883378100
2327,15,1,Caucasian,Higher,5.612711597530320,11,0,High,1,0,0,0,2.1911967950430400
3217,16,1,Other,,4.708144976830530,16,1,High,0,0,0,0,1.699348106354840
3190,17,1,Caucasian,Some College,10.103280365866300,26,0,Moderate,0,1,0,0,0.4275685065973590
3152,17,1,Caucasian,Some College,4.1604912546649800,29,0,Very High,0,0,1,0,0.512852046329121
1763,15,0,Caucasian,High School,7.186779810315750,17,0,High,0,1,0,0,1.509557877776470
1990,18,1,Caucasian,Some College,7.2637824743245,6,0,Low,0,0,0,0,2.071108064884560
1389,15,0,Caucasian,,10.006103127090300,17,0,Moderate,0,0,0,0,1.3751641369478100
1236,18,1,African American,Bachelor,8.933774434893300,2,0,,0,1,0,0,2.511743020605420
3078,17,0,Asian,Bachelor,6.083105089709300,15,0,High,1,0,0,0,1.899340250146640
1268,18,1,African American,Bachelor,12.895134531801900,28,0,High,0,0,0,0,0.5807884851770570
2330,15,0,Asian,Some College,14.666558174337200,27,1,Moderate,1,0,0,0,1.2072685461345800
2651,17,0,Caucasian,Some College,13.005939481470200,3,0,Moderate,1,0,0,0,2.759021764954940
1118,16,1,Asian,Some College,9.855626917299110,16,0,Very High,0,0,0,0,1.8195113357139100
1438,18,0,Caucasian,Some College,7.943737726342580,27,1,Low,0,0,0,0,0.5829208864689580
1674,16,1,Caucasian,High School,0.2727969167176210,28,0,Low,1,1,0,0,0.4812984804652510
1250,17,1,Caucasian,Some College,7.354170162550860,2,0,Low,0,0,1,0,2.6491368281965500
3024,15,0,Caucasian,Some College,11.411228092492100,14,0,Low,0,0,0,0,1.5277480662258400
2575,18,0,Caucasian,Bachelor,12.194163910735200,0,0,Low,0,0,0,0,2.773483878750200
3389,17,0,Caucasian,High School,7.583217279598870,4,1,Very High,0,1,0,0,3.279149727025030
1095,16,1,Caucasian,High School,6.414243299685880,4,0,Low,1,1,0,0,2.7084723438568800
2715,16,1,Other,High School,5.44934368066192,23,0,Low,1,0,0,0,0.5511396527389850
1034,16,0,Other,Bachelor,15.89325784795780,21,0,,1,1,0,0,0.94940609779728
3261,15,1,Caucasian,Bachelor,14.511364951199000,7,0,Moderate,0,1,0,1,2.4013738525578100
3188,16,1,African American,Some College,3.879879124467940,9,1,,0,0,0,0,2.185710840310210
1449,17,0,Caucasian,Some College,10.268689942516400,17,1,High,1,0,0,0,2.1757392926719700
2470,15,1,African American,,8.98296405464425,16,0,Low,0,0,0,0,1.4890670205298400
1717,17,0,African American,Some College,16.032851796627300,3,1,Moderate,1,0,0,1,3.5169407207159000
2757,15,1,Asian,High School,3.426490889087500,4,0,Moderate,1,0,0,0,2.883799714630060
3084,16,0,Caucasian,High School,2.5941251598005400,22,0,Moderate,0,0,0,0,0.7411030550092120
1001,17,1,Caucasian,Some College,19.83372280785470,7,1,Moderate,0,0,1,0,2.929195591667680
2910,15,1,Other,Bachelor,2.764641735706740,13,0,High,1,0,0,0,1.4679683162543700
2102,16,1,Asian,Some College,8.448915800617580,20,1,Moderate,1,0,0,0,1.7207596503292200
2109,16,0,Caucasian,Some College,11.755908101327400,20,0,High,0,0,0,0,1.0438658671427500
2701,15,0,Caucasian,High School,1.8976846029514900,2,0,Low,1,0,0,0,2.8914784699994800
1083,15,1,African American,High School,14.407464254644100,7,0,,1,1,0,0,2.532438417587670
2482,15,1,Asian,Some College,4.070710449636100,22,0,Moderate,0,0,0,0,0.9097635331410970
2790,16,0,African American,Bachelor,13.230486482923500,25,0,High,1,0,0,0,0.9430459197705600
1677,18,1,Caucasian,Bachelor,15.805198078833900,26,0,High,1,0,0,0,0.8825524540001170
2852,15,0,Caucasian,High School,2.2906573665269600,19,1,Very High,0,0,0,0,1.501240091930040
3021,17,0,African American,Some College,14.775560578372000,26,0,High,1,0,1,0,1.1241371864897400
2047,17,0,Other,Higher,1.952375210702980,15,0,High,0,1,0,0,1.5563289566907100
2461,15,0,African American,Some College,16.007283769106900,29,1,,0,1,1,0,0.6819561389075340
